year,month,customer,new_cluster,total_purchase_amount,total_transaction_count
2015,3,c407,0,1330,2
2015,3,c409,1,1080,1
2015,3,c415,3,2128,2
2015,3,c42,0,817,1
2015,3,c445,1,3816,4
2015,3,c448,1,1470,2
2015,3,c451,3,2926,1
2015,3,c474,3,2407,2
2015,3,c476,3,894,2
2015,3,c481,0,536,2
2015,3,c483,3,1050,1
2015,3,c489,3,680,2
2015,3,c492,1,3220,3
2015,3,c505,3,5742,6
2015,3,c509,0,2242,1
2015,3,c515,3,2044,1
2015,3,c516,1,4535,6
2015,3,c517,0,2556,2
2015,3,c518,2,530,2
2015,3,c521,2,22505,16
2015,3,c529,3,979,1
2015,3,c534,0,561,1
2015,3,c538,1,675,1
2015,3,c539,1,5375,3
2015,3,c54,2,8399,10
2015,3,c540,1,3549,4
2015,3,c541,3,3280,1
2015,3,c554,3,1130,1
2015,3,c564,3,5681,3
2015,3,c569,3,1410,1
2015,3,c577,3,2500,1
2015,3,c58,2,3520,2
2015,3,c584,3,1480,2
2015,3,c593,0,1740,1
2015,3,c597,1,850,1
2015,3,c603,0,1320,1
2015,3,c606,3,9878,7
2015,3,c62,0,2299,2
2015,3,c622,3,2196,1
2015,3,c639,3,2016,2
2015,3,c640,3,5180,3
2015,3,c655,0,790,1
2015,3,c660,1,2550,3
2015,3,c667,0,3314,3
2015,3,c669,3,5800,1
2015,3,c674,1,14460,13
2015,3,c675,3,2016,1
2015,3,c679,3,5800,1
2015,3,c684,3,5800,1
2015,3,c695,1,4065,3
2015,3,c700,3,6708,5
2015,3,c706,0,580,1
2015,3,c719,3,2450,1
2015,3,c740,3,3014,3
2015,3,c741,1,2798,3
2015,3,c755,0,1368,1
2015,3,c756,3,8151,8
2015,3,c757,0,836,2
2015,3,c758,0,2700,1
2015,3,c759,1,2861,1
2015,3,c760,0,1094,1
2015,3,c761,3,3096,3
2015,3,c762,3,2016,2
2015,3,c763,3,3658,2
2015,3,c764,3,4018,2
2015,3,c765,0,6120,3
2015,3,c766,3,3086,4
2015,3,c767,0,1948,2
2015,3,c768,1,7058,4
2015,3,c769,0,753,1
2015,3,c770,1,2716,2
2015,3,c771,3,2138,1
2015,3,c772,0,3069,3
2015,3,c773,1,4770,4
2015,3,c774,1,2154,3
2015,3,c775,0,2770,1
2015,3,c776,0,2355,2
2015,3,c777,1,17441,14
2015,3,c778,0,6934,7
2015,3,c779,0,1874,4
2015,3,c780,0,1140,2
2015,3,c781,0,2015,2
2015,3,c782,1,1430,4
2015,3,c783,3,1615,2
2015,3,c784,0,3773,2
2015,3,c785,0,3905,4
2015,3,c786,0,2130,2
2015,3,c787,3,1755,3
2015,3,c788,0,385,1
2015,3,c789,0,4169,5
2015,3,c790,0,3160,1
2015,3,c791,0,3164,1
2015,3,c792,3,3160,1
2015,3,c793,1,4874,2
2015,3,c794,3,2480,2
2015,3,c795,0,2390,1
2015,3,c796,3,2394,1
2015,3,c797,0,2860,1
2015,3,c798,0,2860,2
2015,3,c799,0,2861,1
2015,3,c800,0,1730,1
2015,3,c801,0,1739,1
2015,3,c802,0,167,3
2015,3,c803,3,266,1
2015,3,c804,0,299,2
2015,3,c805,0,233,2
2015,3,c806,3,750,1
2015,3,c807,0,266,2
2015,3,c808,0,6350,6
2015,3,c809,0,1881,2
2015,3,c810,3,1966,1
2015,3,c811,3,3279,3
2015,3,c812,0,1672,2
2015,3,c813,0,693,1
2015,3,c814,0,693,1
2015,3,c815,0,693,1
2015,3,c816,0,1093,1
2015,3,c817,0,4792,2
2015,3,c818,0,920,1
2015,3,c819,0,2600,3
2015,3,c82,0,266,1
2015,3,c820,3,2547,3
2015,3,c821,3,1654,2
2015,3,c822,0,1511,1
2015,3,c823,3,370,1
2015,3,c824,0,900,1
2015,3,c825,0,1170,2
2015,3,c826,0,3203,3
2015,3,c827,0,1740,1
2015,3,c828,3,620,1
2015,3,c829,0,480,1
2015,3,c830,0,3210,1
2015,3,c831,0,4012,2
2015,3,c832,0,979,1
2015,3,c833,3,2348,1
2015,3,c834,0,2110,1
2015,3,c835,0,270,3
2015,3,c836,3,960,2
2015,3,c837,0,1020,1
2015,3,c838,3,1350,1
2015,3,c839,0,2150,1
2015,3,c84,0,1620,3
2015,3,c840,3,10182,4
2015,3,c841,0,2698,1
2015,3,c842,0,2540,2
2015,3,c843,0,2166,1
2015,3,c844,0,2774,1
2015,3,c845,0,245,2
2015,3,c846,0,150,1
2015,3,c847,1,3174,2
2015,3,c848,3,9085,8
2015,3,c849,0,2044,1
2015,3,c850,0,2894,3
2015,3,c851,3,8509,9
2015,3,c852,3,6606,5
2015,3,c853,0,4104,3
2015,3,c854,3,2196,1
2015,3,c855,0,2382,2
2015,3,c856,0,1607,2
2015,3,c857,0,2405,3
2015,3,c858,2,11690,11
2015,3,c859,1,3199,3
2015,3,c860,3,8097,4
2015,3,c861,0,1890,1
2015,3,c862,3,750,1
2015,3,c863,0,2110,2
2015,3,c864,0,160,1
2015,3,c865,3,5238,3
2015,3,c866,1,3400,2
2015,3,c867,3,1445,1
2015,3,c868,0,1030,2
2015,3,c869,3,2985,3
2015,3,c870,2,5804,3
2015,3,c871,0,2930,2
2015,3,c872,0,979,1
2015,3,c873,1,1654,2
2015,3,c874,0,1654,4
2015,3,c875,3,2044,1
2015,3,c876,3,2794,2
2015,3,c877,3,3700,2
2015,3,c878,3,1892,1
2015,3,c879,0,4697,2
2015,3,c880,3,5817,4
2015,3,c881,0,750,1
2015,3,c882,0,1585,1
2015,3,c883,0,3047,2
2015,3,c884,0,3780,2
2015,3,c885,0,1131,1
2015,3,c886,0,2860,2
2015,3,c887,1,2823,5
2015,3,c888,0,827,1
2015,3,c889,3,5815,3
2015,3,c890,0,979,1
2015,3,c891,3,3327,2
2015,3,c892,0,6048,2
2015,3,c893,3,250,1
2015,3,c894,1,5593,4
2015,3,c895,0,980,1
2015,3,c896,0,1088,1
2015,3,c897,3,8105,3
2015,3,c898,0,2800,1
2015,3,c899,0,5421,3
2015,3,c900,3,399,3
2015,3,c901,0,2804,1
2015,3,c902,1,4013,2
2015,3,c903,3,157,1
2015,3,c904,3,304,1
2015,3,c905,0,830,1
2015,3,c906,0,2348,1
2015,3,c907,3,3110,1
2015,3,c908,0,3784,2
2015,3,c909,3,2044,1
2015,3,c910,3,2196,2
2015,3,c911,0,1958,2
2015,3,c912,3,3783,7
2015,3,c913,3,2348,1
2015,3,c914,3,2630,1
2015,3,c915,0,1284,1
2015,3,c916,0,5522,3
2015,3,c917,0,2348,1
2015,3,c918,1,2310,3
2015,3,c919,0,1435,1
2015,3,c920,0,1200,1
2015,3,c921,0,1046,2
2015,3,c922,3,2500,1
2015,3,c923,0,4058,2
2015,3,c924,0,2500,1
2015,3,c925,3,1132,1
2015,3,c926,3,1380,1
2015,3,c927,0,2650,1
2015,3,c928,3,2860,1
2015,3,c929,3,2790,1
2015,3,c930,0,1292,1
2015,3,c931,3,2795,1
2015,3,c932,0,2795,1
2015,3,c933,3,2110,1
2015,3,c934,1,10720,4
2015,3,c935,3,6980,4
2015,3,c936,0,2290,1
2015,3,c937,0,1880,1
2015,3,c938,3,741,1
2015,3,c939,0,2375,3
2015,3,c940,0,1045,2
2015,3,c941,0,599,5
2015,3,c942,3,238,2
2015,3,c943,0,1500,1
2015,3,c944,3,890,1
2015,3,c945,0,1180,1
2015,3,c946,0,969,1
2015,3,c947,0,3670,2
2015,3,c948,0,3222,6
2015,3,c949,0,4770,3
2015,3,c950,3,6110,3
2015,3,c951,1,1264,1
2015,3,c952,0,1264,1
2015,3,c953,0,2010,1
2015,3,c954,0,6650,3
2015,3,c955,3,4276,2
2015,3,c956,0,3626,3
2015,3,c957,0,2165,1
2015,3,c958,0,0,2
2015,3,c959,0,3844,2
2015,3,c960,0,2846,3
2015,3,c961,0,2165,1
2015,3,c962,1,1785,1
2015,3,c963,0,1330,2
2015,3,c964,0,3900,3
2015,3,c965,3,7040,3
2015,3,c966,0,790,1
2015,3,c967,0,1090,1
2015,3,c968,0,990,1
2015,3,c969,0,790,1
2015,3,c970,0,1490,1
2015,3,c971,3,890,1
2015,3,c972,0,465,1
2015,3,c973,0,523,3
2015,3,c974,0,250,1
2015,3,c975,0,618,1
2015,3,c976,0,2519,1
2015,3,c978,0,2310,1
2015,3,c979,0,2517,1
2015,3,c980,0,2400,1
2015,3,c981,0,1960,1
2015,3,c982,3,9008,5
2015,3,c983,3,4940,6
2015,3,c984,0,5750,1
2015,3,c985,0,4350,1
2015,3,c986,3,5044,2
2015,3,c987,0,3374,1
2015,3,c988,3,4350,1
2015,3,c989,3,5570,2
2015,3,c990,0,4350,1
2015,3,c991,0,5800,1
2015,3,c992,0,4350,1
2015,3,c993,0,3374,1
2015,3,c994,0,4509,3
2015,3,c995,0,3374,2
2015,3,c996,2,26585,20
2015,3,c997,0,770,1
2015,3,c998,0,680,1
2015,3,c999,0,3133,3
2015,4,c1000,0,2928,3
2015,4,c1001,0,693,1
2015,4,c1006,3,1730,2
2015,4,c1013,0,1916,2
2015,4,c1017,1,16168,7
2015,4,c1027,3,1264,2
2015,4,c1042,0,464,3
2015,4,c1053,3,1340,1
2015,4,c1054,3,8190,8
2015,4,c1055,0,1260,1
2015,4,c1056,3,6840,5
2015,4,c1057,3,3581,3
2015,4,c1058,0,4372,4
2015,4,c1059,0,550,1
2015,4,c106,1,1862,1
2015,4,c1060,0,1962,2
2015,4,c1061,0,836,1
2015,4,c1062,3,2930,2
2015,4,c1063,0,4214,2
2015,4,c1064,3,2516,2
2015,4,c1065,3,2700,2
2015,4,c1066,0,6376,6
2015,4,c1067,3,1140,1
2015,4,c1068,0,2308,1
2015,4,c1069,0,4379,5
2015,4,c1070,0,1093,1
2015,4,c1071,0,4313,3
2015,4,c1072,0,3841,2
2015,4,c1073,0,2736,1
2015,4,c1074,0,2613,2
2015,4,c1075,0,2139,1
2015,4,c1076,3,2860,1
2015,4,c1077,0,3611,2
2015,4,c1078,0,3092,5
2015,4,c1079,3,3458,1
2015,4,c1080,3,5970,4
2015,4,c1081,0,456,1
2015,4,c1082,1,523,1
2015,4,c1083,0,3416,3
2015,4,c1084,0,332,2
2015,4,c1085,0,256,1
2015,4,c1086,0,200,1
2015,4,c1087,3,631,5
2015,4,c1088,0,1176,2
2015,4,c1089,3,1769,2
2015,4,c1090,3,7615,6
2015,4,c1091,0,580,1
2015,4,c1092,1,693,1
2015,4,c1093,0,693,1
2015,4,c1094,3,4563,3
2015,4,c1095,0,2394,1
2015,4,c1096,3,2992,1
2015,4,c1097,0,2870,2
2015,4,c1098,0,1130,1
2015,4,c1099,0,675,1
2015,4,c11,3,1626,2
2015,4,c1100,0,300,1
2015,4,c1101,0,570,2
2015,4,c1102,3,1390,3
2015,4,c1103,0,3301,3
2015,4,c1104,0,750,1
2015,4,c1105,1,4544,2
2015,4,c1106,1,696,1
2015,4,c1107,0,1892,1
2015,4,c1108,0,2780,2
2015,4,c1109,0,399,1
2015,4,c111,2,5388,5
2015,4,c1110,0,133,1
2015,4,c1111,0,1587,1
2015,4,c1112,0,650,1
2015,4,c1113,3,2785,2
2015,4,c1114,3,1530,1
2015,4,c1115,0,523,1
2015,4,c1116,0,675,1
2015,4,c1117,3,2861,2
2015,4,c1118,0,285,1
2015,4,c1119,3,1806,1
2015,4,c112,1,8222,8
2015,4,c1120,0,722,2
2015,4,c1121,0,1178,2
2015,4,c1122,3,3388,2
2015,4,c1123,0,1380,1
2015,4,c1124,0,1426,1
2015,4,c1125,0,2546,1
2015,4,c1126,0,2014,1
2015,4,c1127,0,1050,1
2015,4,c1128,0,6526,3
2015,4,c1129,3,1710,1
2015,4,c1130,0,2014,1
2015,4,c1131,0,520,1
2015,4,c1132,0,4887,14
2015,4,c1133,0,2453,5
2015,4,c1134,1,523,1
2015,4,c1135,0,6880,5
2015,4,c1136,0,5438,6
2015,4,c1137,3,5144,3
2015,4,c1138,3,6396,7
2015,4,c1139,0,2348,2
2015,4,c1140,3,2633,3
2015,4,c1141,0,827,1
2015,4,c1142,1,3479,2
2015,4,c1143,0,2719,2
2015,4,c1144,0,3629,2
2015,4,c1145,0,1283,1
2015,4,c1146,3,5896,4
2015,4,c1147,1,10890,11
2015,4,c1148,3,4383,3
2015,4,c1149,0,3183,4
2015,4,c1150,0,5360,3
2015,4,c1151,3,750,1
2015,4,c1152,0,1578,2
2015,4,c1153,3,2000,2
2015,4,c1154,3,1882,2
2015,4,c1155,1,10725,12
2015,4,c1156,1,8389,4
2015,4,c1157,0,4775,7
2015,4,c1158,3,4717,4
2015,4,c1159,0,3270,3
2015,4,c1160,0,6720,4
2015,4,c1161,0,2253,2
2015,4,c1162,0,4753,4
2015,4,c1163,3,3753,3
2015,4,c1164,0,2319,3
2015,4,c1165,3,2034,2
2015,4,c1166,3,5130,4
2015,4,c1167,3,1131,1
2015,4,c1168,0,1510,1
2015,4,c1169,1,3554,2
2015,4,c1170,0,970,1
2015,4,c1171,0,827,1
2015,4,c1172,0,751,1
2015,4,c1173,0,2044,1
2015,4,c1174,0,979,1
2015,4,c1175,0,4960,3
2015,4,c1176,3,3260,2
2015,4,c1177,3,4240,3
2015,4,c1178,0,1070,2
2015,4,c1179,3,15755,14
2015,4,c1180,3,5200,4
2015,4,c1181,0,1080,1
2015,4,c1182,3,5280,5
2015,4,c1183,0,5980,4
2015,4,c1184,0,4380,1
2015,4,c1185,3,5045,4
2015,4,c1186,0,2380,1
2015,4,c1187,0,3880,1
2015,4,c1188,3,3880,1
2015,4,c1189,0,1380,1
2015,4,c1190,3,5900,2
2015,4,c1191,0,2442,3
2015,4,c1192,0,2681,2
2015,4,c1193,0,4468,2
2015,4,c1194,0,128,1
2015,4,c1195,0,1274,1
2015,4,c1196,0,2728,3
2015,4,c1197,0,827,1
2015,4,c1198,3,122,1
2015,4,c1199,0,494,1
2015,4,c1200,0,1359,1
2015,4,c1201,3,2575,1
2015,4,c1202,0,2348,1
2015,4,c1203,0,2044,1
2015,4,c1204,0,4039,2
2015,4,c1205,0,2044,1
2015,4,c1206,3,12472,8
2015,4,c1207,3,1990,1
2015,4,c1208,3,2576,1
2015,4,c1209,3,1283,1
2015,4,c1210,1,3430,2
2015,4,c1211,0,750,1
2015,4,c1212,0,2500,1
2015,4,c1213,3,2790,1
2015,4,c1214,0,1890,3
2015,4,c1215,0,2500,1
2015,4,c1216,0,2652,1
2015,4,c1217,3,4284,2
2015,4,c1218,0,3430,1
2015,4,c1219,3,1664,1
2015,4,c122,3,7105,3
2015,4,c1220,0,670,1
2015,4,c1221,0,1283,1
2015,4,c1222,0,2955,1
2015,4,c1223,0,2044,1
2015,4,c1224,0,1664,1
2015,4,c1225,3,2546,1
2015,4,c1226,0,1558,1
2015,4,c1227,3,1938,2
2015,4,c1228,3,360,1
2015,4,c1229,0,1862,2
2015,4,c1230,0,2795,3
2015,4,c1231,1,4674,3
2015,4,c1232,0,360,1
2015,4,c1233,0,1560,2
2015,4,c1234,0,2389,3
2015,4,c1235,3,2332,2
2015,4,c1236,3,2990,4
2015,4,c1237,0,2817,2
2015,4,c1238,3,3380,4
2015,4,c1239,3,2410,1
2015,4,c124,2,2748,3
2015,4,c1240,0,1935,2
2015,4,c1241,0,893,1
2015,4,c1242,0,893,1
2015,4,c1243,0,1122,1
2015,4,c1244,0,817,1
2015,4,c1245,0,1093,1
2015,4,c1246,0,880,2
2015,4,c1247,1,2166,1
2015,4,c1248,1,7670,3
2015,4,c1249,3,5648,2
2015,4,c1250,3,5540,3
2015,4,c1251,0,1330,1
2015,4,c1252,0,3060,1
2015,4,c1253,0,960,1
2015,4,c1254,3,2633,2
2015,4,c1255,3,3059,1
2015,4,c1256,3,1425,1
2015,4,c1257,0,790,1
2015,4,c1258,0,99,1
2015,4,c1259,3,437,1
2015,4,c1260,0,360,1
2015,4,c1261,3,525,2
2015,4,c1262,0,523,2
2015,4,c1263,0,2519,1
2015,4,c1264,0,5456,4
2015,4,c1265,3,3355,2
2015,4,c1266,3,7729,10
2015,4,c1267,0,1900,1
2015,4,c1268,0,3374,1
2015,4,c1269,1,3018,2
2015,4,c127,2,570,2
2015,4,c1270,0,492,1
2015,4,c1271,0,1093,1
2015,4,c1272,0,3993,4
2015,4,c1273,0,751,1
2015,4,c1274,0,2614,4
2015,4,c1275,0,1069,7
2015,4,c1276,0,1600,1
2015,4,c1277,0,202,2
2015,4,c1278,0,299,2
2015,4,c1279,0,2766,3
2015,4,c1280,3,1399,3
2015,4,c1281,0,2394,1
2015,4,c1282,0,1122,1
2015,4,c1283,3,2202,3
2015,4,c1284,0,6290,4
2015,4,c1285,3,9144,10
2015,4,c1286,0,1630,2
2015,4,c1287,1,5560,3
2015,4,c1288,0,2220,4
2015,4,c1289,0,3269,4
2015,4,c1291,3,3078,5
2015,4,c1292,0,4790,2
2015,4,c1293,0,3449,2
2015,4,c1294,1,2633,3
2015,4,c1295,0,1806,2
2015,4,c1296,1,1532,3
2015,4,c1297,0,1937,2
2015,4,c1298,3,4532,2
2015,4,c1299,1,1965,2
2015,4,c1300,3,3165,2
2015,4,c1301,0,523,1
2015,4,c1302,0,1310,1
2015,4,c1303,1,3212,5
2015,4,c1304,0,940,1
2015,4,c1305,1,2488,1
2015,4,c1306,3,2643,1
2015,4,c1307,0,1045,1
2015,4,c1308,0,1350,2
2015,4,c1309,2,5021,3
2015,4,c1310,0,4544,2
2015,4,c1311,1,2382,2
2015,4,c1312,0,4682,3
2015,4,c1313,0,1610,1
2015,4,c1314,0,3099,2
2015,4,c1315,1,3321,3
2015,4,c1316,3,13818,6
2015,4,c1317,0,2743,2
2015,4,c1318,0,266,2
2015,4,c1319,1,1752,2
2015,4,c1320,3,4028,3
2015,4,c1321,0,2166,1
2015,4,c1322,0,2546,2
2015,4,c1323,0,119,1
2015,4,c138,2,13552,13
2015,4,c143,1,2420,2
2015,4,c147,1,2576,1
2015,4,c148,1,2565,2
2015,4,c152,2,16644,13
2015,4,c155,1,4300,5
2015,4,c164,1,828,1
2015,4,c167,1,2205,2
2015,4,c168,1,2540,2
2015,4,c17,1,6142,8
2015,4,c176,2,4685,3
2015,4,c179,0,1410,5
2015,4,c189,1,2995,5
2015,4,c193,2,8971,7
2015,4,c194,3,2860,1
2015,4,c196,1,3400,2
2015,4,c201,1,1283,1
2015,4,c21,1,2700,3
2015,4,c217,3,1080,1
2015,4,c219,1,6737,6
2015,4,c226,3,4954,4
2015,4,c248,1,1092,1
2015,4,c249,3,1520,3
2015,4,c260,0,2111,1
2015,4,c266,1,2691,5
2015,4,c275,1,2471,2
2015,4,c282,0,1264,1
2015,4,c285,2,29821,26
2015,4,c293,2,858,1
2015,4,c301,1,8402,7
2015,4,c303,1,12863,10
2015,4,c304,1,6379,4
2015,4,c311,3,1330,2
2015,4,c313,2,7509,8
2015,4,c330,3,2847,4
2015,4,c335,2,7583,9
2015,4,c356,1,30179,17
2015,4,c358,2,5717,3
2015,4,c362,1,4862,3
2015,4,c363,1,6521,6
2015,4,c364,1,2500,1
2015,4,c366,1,7977,3
2015,4,c367,2,23513,14
2015,4,c374,1,1008,1
2015,4,c375,0,2142,5
2015,4,c376,3,1320,1
2015,4,c381,3,523,1
2015,4,c386,3,4332,2
2015,4,c387,2,3293,4
2015,4,c390,2,743,1
2015,4,c394,0,2630,2
2015,4,c423,0,447,1
2015,4,c432,3,1284,1
2015,4,c445,1,440,2
2015,4,c448,1,2776,1
2015,4,c449,3,2785,2
2015,4,c45,1,3726,2
2015,4,c46,0,2020,2
2015,4,c464,3,2660,2
2015,4,c475,1,827,1
2015,4,c496,0,990,1
2015,4,c499,0,2300,1
2015,4,c501,1,4105,2
2015,4,c515,3,4183,5
2015,4,c52,1,1935,2
2015,4,c523,1,1530,4
2015,4,c530,1,4208,4
2015,4,c531,3,5078,6
2015,4,c534,0,618,1
2015,4,c536,3,2799,3
2015,4,c539,1,1131,2
2015,4,c54,2,6694,4
2015,4,c548,1,4350,3
2015,4,c55,1,2459,1
2015,4,c554,3,2236,2
2015,4,c555,3,5421,3
2015,4,c569,3,9822,6
2015,4,c575,0,964,2
2015,4,c58,2,690,1
2015,4,c581,3,1739,1
2015,4,c586,2,3099,2
2015,4,c588,3,3610,3
2015,4,c591,1,1715,2
2015,4,c593,0,420,1
2015,4,c604,3,1700,2
2015,4,c619,2,6710,4
2015,4,c624,3,1938,2
2015,4,c639,3,3794,3
2015,4,c640,3,3252,2
2015,4,c674,1,6711,3
2015,4,c675,3,2748,2
2015,4,c68,0,913,3
2015,4,c689,3,2130,1
2015,4,c690,3,2144,3
2015,4,c694,0,4127,3
2015,4,c702,0,523,1
2015,4,c703,3,827,1
2015,4,c708,0,1540,1
2015,4,c722,1,4202,2
2015,4,c731,3,523,1
2015,4,c736,3,9670,6
2015,4,c742,3,1717,2
2015,4,c754,1,1177,4
2015,4,c763,3,3561,3
2015,4,c770,1,2860,1
2015,4,c774,1,3137,2
2015,4,c779,0,350,1
2015,4,c787,3,1130,1
2015,4,c806,3,1805,2
2015,4,c814,0,2795,1
2015,4,c820,3,1920,2
2015,4,c821,3,4905,7
2015,4,c828,3,2175,2
2015,4,c845,0,580,1
2015,4,c847,1,4050,5
2015,4,c85,0,2330,1
2015,4,c860,3,3060,2
2015,4,c862,3,3788,3
2015,4,c870,2,7918,6
2015,4,c873,1,9080,9
2015,4,c874,0,675,1
2015,4,c877,3,2500,1
2015,4,c878,3,2270,1
2015,4,c889,3,410,1
2015,4,c891,3,4068,4
2015,4,c897,3,751,2
2015,4,c898,0,285,1
2015,4,c903,3,2576,1
2015,4,c907,3,2044,1
2015,4,c923,0,1435,1
2015,4,c934,1,7126,5
2015,4,c944,3,2795,2
2015,4,c95,0,920,1
2015,4,c951,1,4127,4
2015,4,c955,3,6633,5
2015,4,c960,0,200,1
2015,4,c962,1,4210,2
2015,4,c963,0,6030,6
2015,4,c965,3,2460,2
2015,4,c969,0,340,1
2015,4,c996,2,23024,19
2015,4,c997,0,3526,2
2015,5,c1004,3,2736,1
2015,5,c1017,1,13934,11
2015,5,c1057,3,1065,2
2015,5,c1060,0,1280,1
2015,5,c108,3,675,1
2015,5,c1083,0,367,3
2015,5,c1099,0,1130,1
2015,5,c110,2,2950,1
2015,5,c1105,1,2499,1
2015,5,c1106,1,3668,3
2015,5,c1107,0,815,1
2015,5,c1108,0,2070,2
2015,5,c111,2,939,1
2015,5,c1122,3,693,1
2015,5,c1127,0,1586,1
2015,5,c1134,1,1120,1
2015,5,c1140,3,979,1
2015,5,c1142,1,980,1
2015,5,c1147,1,4980,4
2015,5,c1170,0,114,1
2015,5,c1177,3,10250,7
2015,5,c1178,0,1497,3
2015,5,c118,3,1359,1
2015,5,c1190,3,5010,2
2015,5,c1209,3,1739,1
2015,5,c1213,3,892,1
2015,5,c1224,0,2053,2
2015,5,c1227,3,530,1
2015,5,c1231,1,1786,2
2015,5,c1233,0,5650,5
2015,5,c1237,0,418,2
2015,5,c1238,3,1090,1
2015,5,c124,2,494,1
2015,5,c1248,1,4149,3
2015,5,c1249,3,1960,2
2015,5,c125,3,6150,8
2015,5,c1255,3,690,1
2015,5,c1256,3,2443,2
2015,5,c1259,3,399,1
2015,5,c1261,3,490,2
2015,5,c1269,1,3098,3
2015,5,c127,2,3156,3
2015,5,c128,3,1735,1
2015,5,c1280,3,933,1
2015,5,c1287,1,5200,4
2015,5,c1293,0,2739,3
2015,5,c1294,1,63,4
2015,5,c1296,1,27051,48
2015,5,c1303,1,20353,19
2015,5,c1305,1,1936,5
2015,5,c1309,2,33269,25
2015,5,c1311,1,6056,5
2015,5,c1315,1,19417,20
2015,5,c1324,0,1360,1
2015,5,c1325,3,2776,1
2015,5,c1326,0,964,3
2015,5,c1327,0,1880,1
2015,5,c1328,0,920,1
2015,5,c1329,0,1264,2
2015,5,c1330,0,2447,3
2015,5,c1331,0,550,1
2015,5,c1332,0,3260,6
2015,5,c1333,0,4491,2
2015,5,c1334,0,2331,1
2015,5,c1335,0,2005,1
2015,5,c1336,0,5700,3
2015,5,c1337,0,2390,1
2015,5,c1338,3,2860,1
2015,5,c1339,0,1598,2
2015,5,c1340,3,2959,3
2015,5,c1341,0,2860,1
2015,5,c1342,0,2205,1
2015,5,c1343,0,770,1
2015,5,c1344,0,1670,2
2015,5,c1345,0,2566,2
2015,5,c1346,0,256,1
2015,5,c1347,0,2357,2
2015,5,c1348,0,3040,2
2015,5,c1349,0,1600,1
2015,5,c135,3,517,1
2015,5,c1350,0,1730,1
2015,5,c1351,3,5000,3
2015,5,c1352,0,1000,1
2015,5,c1353,0,2386,2
2015,5,c1354,0,580,1
2015,5,c1355,0,1767,2
2015,5,c1356,0,1090,1
2015,5,c1357,0,1093,1
2015,5,c1358,3,2992,1
2015,5,c1359,0,1149,2
2015,5,c136,1,815,1
2015,5,c1360,0,389,2
2015,5,c1361,0,687,1
2015,5,c1362,0,750,1
2015,5,c1363,3,827,1
2015,5,c1364,0,1650,2
2015,5,c1365,3,1422,1
2015,5,c1366,0,760,3
2015,5,c1367,0,2380,2
2015,5,c1368,0,1490,1
2015,5,c1369,0,830,1
2015,5,c1370,0,568,1
2015,5,c1371,3,1545,2
2015,5,c1372,0,2498,1
2015,5,c1373,0,599,1
2015,5,c1374,0,180,2
2015,5,c1375,0,7306,6
2015,5,c1376,0,980,2
2015,5,c1377,0,590,1
2015,5,c1378,0,590,1
2015,5,c1379,0,1350,1
2015,5,c138,2,16688,15
2015,5,c1380,0,2070,1
2015,5,c1381,3,2185,4
2015,5,c1382,3,10640,5
2015,5,c1383,3,5199,5
2015,5,c1384,1,12768,10
2015,5,c1385,3,9833,10
2015,5,c1386,1,9712,8
2015,5,c1387,0,979,1
2015,5,c1388,0,1746,2
2015,5,c1389,0,2338,2
2015,5,c1390,3,4986,3
2015,5,c1391,0,1283,1
2015,5,c1392,3,2044,1
2015,5,c1393,0,1411,2
2015,5,c1394,0,1435,1
2015,5,c1395,3,7999,4
2015,5,c1396,0,3545,3
2015,5,c1397,3,5109,4
2015,5,c1398,0,309,1
2015,5,c1399,0,1864,2
2015,5,c14,3,2740,2
2015,5,c1400,0,979,1
2015,5,c1401,3,2517,4
2015,5,c1402,1,8165,6
2015,5,c1403,0,1569,1
2015,5,c1404,0,1510,1
2015,5,c1405,3,3364,3
2015,5,c1406,0,750,1
2015,5,c1407,0,1283,1
2015,5,c1408,0,1959,2
2015,5,c1409,0,1280,1
2015,5,c141,3,6189,5
2015,5,c1410,0,2110,2
2015,5,c1411,0,4070,4
2015,5,c1412,3,2262,2
2015,5,c1413,0,750,1
2015,5,c1414,3,979,1
2015,5,c1415,0,2536,3
2015,5,c1416,1,14380,14
2015,5,c1417,0,827,1
2015,5,c1418,0,2287,2
2015,5,c1419,0,2870,2
2015,5,c1420,0,2110,2
2015,5,c1421,0,455,1
2015,5,c1422,3,4524,4
2015,5,c1423,0,675,1
2015,5,c1424,0,979,1
2015,5,c1425,2,5370,5
2015,5,c1426,1,580,1
2015,5,c1427,3,1480,1
2015,5,c1428,3,3880,1
2015,5,c1429,0,2950,1
2015,5,c143,1,1480,1
2015,5,c1430,0,2044,1
2015,5,c1431,0,2196,2
2015,5,c1432,0,119,1
2015,5,c1433,0,1510,1
2015,5,c1434,0,2160,1
2015,5,c1435,0,2044,1
2015,5,c1436,0,1132,1
2015,5,c1437,0,599,1
2015,5,c1438,3,676,1
2015,5,c1439,0,1180,1
2015,5,c1440,0,3355,2
2015,5,c1441,0,2655,2
2015,5,c1442,0,1965,2
2015,5,c1443,0,2035,1
2015,5,c1444,3,2035,1
2015,5,c1445,3,4960,5
2015,5,c1446,1,4790,4
2015,5,c1447,0,2870,1
2015,5,c1448,3,280,3
2015,5,c1449,0,3164,3
2015,5,c1450,0,1265,1
2015,5,c1451,3,6715,5
